"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0007409","axonogenesis","378/10096","472/18860",0.800847457627119,1.49603635606651,11.7138612898288,3.34287116521295e-34,1.06654304526119e-30,6.56434332495237e-31,"FLRT2/FGF8/SZT2/GFRA3/CCK/PAK1/SHH/GATA3/NTNG1/RND2/ITGA4/TBR1/KIAA1755/FEZF2/LHX9/ARTN/ACTG1/NEXN/SLIT1/PAX6/ATL1/ROBO3/NFIB/EFNA4/CELSR3/LHX2/NTN1/WNT3A/CELSR1/ABLIM1/RAB3A/SPTBN4/TRIO/FOXG1/TGFB2/ALCAM/ECE1/TRAK1/NTN4/EXT1/RGMA/DSCAML1/WNT5A/POU4F1/SHOX2/SEMA3F/GLI3/CRPPA/CNTNAP1/DRD2/RELN/NTN3/DPYSL5/FOXB1/EPHA5/CDHR2/VAX1/MARK2/FAT4/PICALM/KIFC2/BMPR2/ETV1/ENAH/LRP4/NTRK2/MAP6/RET/TUBB3/EVX1/SEMA3B/FGFR2/BAIAP2/CLASP2/SLITRK1/GBX2/WNT3/BARHL2/ROBO4/ISL2/FLOT1/BCL11B/SEMA6C/CRABP2/ARHGEF40/PRDM8/MATN2/SEMA3D/NPTN/B4GALT6/EDNRA/PLXNB2/LRRC4C/GDNF/UNC5B/PHOX2B/LPAR3/BOC/SEMA4G/MAP1B/IFRD1/PRICKLE1/SEMA4A/NEFL/LMX1A/BCL2/POU4F2/SEMA7A/VANGL2/WNT7B/SRF/SLIT3/ISLR2/PARD3/DRGX/SCN1B/ADCY1/ATP8A2/LHX1/PTCH1/CYFIP1/STK25/SEMA5B/ATOH1/NR2E1/NOTCH3/EGR2/NKX2-1/DCHS2/GDF7/POU3F2/SLIT2/TUBB2B/PLEKHG4/NRXN3/PAX2/HMCN2/TSKU/CNTN2/COL25A1/TRIM46/SLITRK3/PTK7/SEMA3C/SEMA4C/ARHGEF25/CDK5R2/DAB1/APP/SPP1/THY1/CELSR2/NOVA2/NGF/ARHGEF28/S100A6/NKX6-1/CNP/TIAM1/BMP7/FEZF1/NEFH/ULK2/MT3/MEGF8/LMO4/SMO/CYFIP2/MACF1/LAMA2/SEMA4B/KIF21A/CNTN4/PRKCA/MYPN/EPHA10/PAFAH1B1/SEMA4F/SEMA6D/APBB1/PARD6B/KLF7/LIMK1/NKX2-8/SEMA5A/BDNF/LGI1/GLI2/B4GALT5/NRP1/ADNP/EPHB2/PALLD/NRP2/CTNNA2/KIF5A/ANAPC2/SPAST/UCHL1/NIN/DLX5/SLITRK5/B3GNT2/S100B/EDN1/METRN/KIAA0319/B4GAT1/BRSK2/CNTN1/MAP2/ERBB2/CDH11/SYNGAP1/POU4F3/SEMA6B/TTL/PLXNB1/TRPV2/PITPNA/MAPT/LGR6/CDK5R1/APLP2/NRXN1/NTNG2/CCKAR/CHL1/NRCAM/PTPRJ/SHTN1/CHODL/UNC5C/PLXNC1/MAG/NUMBL/PSEN1/BCL11A/NTRK1/ROBO1/PLXND1/LHX4/EDN2/NPTX1/ARHGAP35/MAP1A/SIPA1L1/MAP2K2/MAP1S/ZEB2/NTRK3/SLITRK6/NUMB/ROBO2/VEGFA/IGSF9/CD2AP/ABL1/OTX2/IST1/CNTN5/APOE/VAX2/EFNB3/ANK3/EFNA2/DCLK1/DISC1/PTPRZ1/GBX1/ACTBL2/ATOH7/PLPPR4/CXCL12/FN1/RUFY3/EPHA8/DRAXIN/PRKG1/WDR47/BSG/WNT7A/NEO1/PRKCQ/NR4A2/EPHA7/NOTCH2/RAB21/PTPRS/RAB8A/LYPLA2/TIAM2/PTK2/KIF13B/CREB1/COBL/RTN4R/NGFR/NELL2/DSCAM/ISL1/ULK1/RAC3/ZFYVE27/SKIL/TBCE/CHN1/ZDHHC17/NOTCH1/AUTS2/RPS6KA5/UNC5D/TTC8/APBB2/FYN/USP33/PTPRH/ACTB/C9orf72/STXBP1/HOXA2/STMN1/SEMA6A/RTN4/APLP1/CDH1/SEMA4D/FOXD1/NRDC/SMAD4/NPR2/PLEKHG4B/LAMB2/UNC5A/PAK2/NDN/KIF5B/FZD3/DCC/PTPRM/CNTN6/ITGB1/TRAK2/KALRN/NECTIN1/SPG21/BMPR1B/EPHB6/AFG3L2/FEZ2/CHRNB2/RAPH1/SMURF1/OLFM1/FSTL4/PTEN/DIP2B/GOLGA4/TWF2/DVL1/BRAF/SPART/CTTN/EPHB3/TNFRSF12A/EFNA5/NR4A3/EFNB2/EFNA3/NOG/SEMA3E/DAG1/NDEL1/PTPRO/TOP2B/RNF6/FLRT3/ADGRB1",378
"BP","GO:0048568","embryonic organ development","378/10096","472/18860",0.800847457627119,1.49603635606651,11.7138612898288,3.34287116521295e-34,1.06654304526119e-30,6.56434332495237e-31,"WNT2/FGF8/KDM2B/ADM/HOXA9/SOX11/SHH/GATA3/NEUROG1/HOXA3/TMIE/TBX4/HOXC11/MDFI/RYR2/FBN1/HAND2/RARG/TRIOBP/SALL1/NKX2-5/JUNB/HOXA4/NEUROD1/PAX6/PAX5/NTN1/WNT3A/FOXI1/HOXA7/COL2A1/MFAP2/TBX15/FOXG1/TGFB2/EPHA2/BMP4/ZFP36L1/ECE1/MYO15A/SPRY2/FRZB/TBX1/ALX3/TFAP2A/DSCAML1/HOXD11/HOXB4/WNT5A/SHOX2/HOXC9/SOX9/RARB/RARA/NKX2-6/GSC/IRX5/GLI3/WHRN/RBP4/ASCL2/SIX3/SCT/HOXA11/TAL1/CCN1/ACVR1/HLX/EN1/DLL1/FOXC2/SOX15/EPAS1/GATA4/STOX1/OSR1/DLX2/FOXC1/E2F8/PITX2/GRHL3/KRT8/FGFR2/NKX3-2/HES1/IHH/KIT/KITLG/GBX2/CDX2/MMP14/MYO7A/NOTO/HOXA1/FUZ/CEBPA/SOBP/RNF207/FGF9/FZD2/TBX3/KCNQ1/HOXB2/PKDCC/LBX1/PDGFB/ALX4/MSX1/EDNRA/OTX1/NECTIN3/GDNF/SIX2/FOXN4/TBX18/HOXA5/PRICKLE1/GREB1L/HOXB9/VANGL2/ASB2/WNT7B/SRF/OVOL2/MYF5/NDRG4/ZIC1/ATP8A2/LHX1/HOXB7/PPP1R13L/WNT1/HAND1/PTCH1/DLX6/HOXD9/ATOH1/CDH23/FOXE1/TWIST1/TUBB2B/NES/TTBK2/PBX3/NCKAP1/PAX2/RBPMS2/HOXC4/FBN2/SOCS3/SOX18/PTK7/PDZD7/FOXL2/FOXF2/GJB5/OSR2/SH2B3/SIX1/EN2/CASP8/CSF2/FOXH1/PRDM1/SLC44A4/CDKN1C/SUFU/MEF2C/RARRES2/EOMES/HOXB3/HMX2/KCNQ4/WNT9B/WNT16/HOXD3/MYB/BMP7/TGFBR2/HOXB6/VASH2/CLUAP1/MEGF8/SMAD3/PBX2/SPINT2/SMO/ALX1/EYA1/GATA2/TTC39C/EGFR/TGFBR1/CCDC134/RUNX2/TCF21/FZD5/IGF2/SATB2/PKD1/HOXD10/GLI2/GLI1/KRT19/TBX2/ENG/KDR/PLS1/EPHB2/PDGFRA/PAX8/ANKRD24/ALDH1A3/HEY2/TEAD3/DLX5/EDN1/TH/DNAAF1/PDGFA/TBC1D23/POU4F3/STK3/LIF/FBN3/FGFR1/HNF1B/CTHRC1/SOX17/HIPK2/ALDH1A2/MMP16/HOXB5/NODAL/HMX3/HOXD4/LRIG3/NDST1/STRA6/MTHFD1L/FLT3LG/PSEN1/CITED2/TEAD2/VASH1/ZFPM1/ZFPM2/MED1/EPN1/PPP1R35/HIF1A/ARNT/IFT172/BBS5/BCR/DNAJB6/SLITRK6/FOXF1/SLC39A1/GJA5/MAFB/VEGFA/MYCN/HOXB8/MTHFD1/USH1G/VAX2/TNF/YAP1/SP3/TP53/LEF1/TBX20/NCOA1/HS6ST1/TCAP/CDC42/ERCC2/ZEB1/CHRNA10/PCDH12/GDF3/COL11A1/GRB2/MICAL2/SNAI1/HYAL1/FGF10/HPN/NOTCH2/ST14/RDH10/HEY1/CHRNA9/HOXB1/HSF1/AKT1/CC2D2A/COBL/SMAD2/MYC/PALB2/TPRN/CHD7/TEAD1/GJB6/ATF4/TPO/SEC24B/TGFB1/TEAD4/NOTCH1/WDR48/FRS2/MYO3A/HOXA2/SPINT1/FOLR1/BBS7/TFEB/FZD6/SPARC/REST/MAPK1/TULP3/PPIL1/KMT2A/INSIG2/DYNC2I1/SIX4/CCDC40/IFT122/USH1C/PHACTR4/FZD3/HIPK1/TTPA/RBPJ/NAGLU/BIRC6/TRAF3IP1/TAF10/GCM1/NECTIN1/IL3/IFT140/TRIM28/E2F7/UTP25/VPS52/RNF112/APLNR/PLCD3/BMPR1A/CLRN1/C2CD3/MAPK3/DVL1/CRB2/RBBP6/NR4A3/ITGA8/PKD2/DLG1/NOG/HSD17B7/OTOP1/BBS4/SENP2/STK4/TSHZ1/SYF2/ADA/LLGL2/POLE/CTNNB1/ARID2/ID3",378
"BP","GO:0007389","pattern specification process","383/10096","486/18860",0.788065843621399,1.47215945034663,11.3184715085314,7.60721141809607e-32,1.53214425308069e-28,9.4300187369478e-29,"HES5/WNT2/FGF8/KDM2B/ERBB4/TDRD5/NBL1/HOXA10/HOXA9/IRX3/APC/NKX2-2/SHH/NEUROG1/HOXA3/WNT2B/HOXC11/MDFI/TBR1/FEZF2/DMRTA2/APC2/GSX2/HAND2/RARG/NKX2-5/HOXA4/RAX/NEUROD1/PAX6/TBXT/LRP2/LHX2/WNT3A/HOXA7/FOXG1/PGAP1/BMP4/EXT1/TBX1/ALX3/BICC1/HOXC5/DSCAML1/HOXD11/HOXB4/WNT5A/WT1/HOXC9/PLD6/EMX2/SEMA3F/GSC/GLI3/SPRY1/HELT/SIX3/LDB1/ODAD2/DAW1/RELN/HOXA11/FOXB1/DRC1/ACVR1/EN1/DLL1/FOXC2/HES2/NRARP/GATA4/BMPR2/ADGRG1/OSR1/RIPPLY2/DLX2/LRP4/FOXC1/DNAH11/PITX2/CYP26C1/GRHL3/DAAM2/RIPPLY3/WLS/PCDH8/YY1/IRX4/FGFR2/DLX1/NKX3-2/HES1/IHH/GBX2/CDX2/WNT3/BHLHE40/MEIS2/NOTO/FGF1/FUZ/CHRD/ENKUR/PAX7/TCF15/IRX1/RNF207/TBX3/HOXC6/HOXB2/LBX1/ALX4/CDX1/MSX1/HEYL/OTX1/GDNF/NTF4/SIX2/HOXC10/FOXN4/MLLT3/TBX18/HOXA5/PRICKLE1/HOXB9/SOSTDC1/SHROOM3/SIM2/VANGL2/ASB2/WNT7B/GPR161/SRF/OVOL2/MYF5/NDRG4/ZIC1/LHX1/HOXB7/SOX1/WNT1/HOXC13/SMARCD3/HAND1/PTCH1/LMX1B/NKD1/HOXD9/NEK8/HHIP/EGR2/ACVRL1/FGF2/NKX2-1/SFRP2/WNT6/PPP2R3A/PBX3/NCKAP1/PAX2/SP8/HOXC4/HOXA6/HES3/SOX18/ARC/KIF3B/FOXA1/OSR2/SIX1/SEMA3C/TP63/FOXH1/ASCL1/PLXNA2/MSGN1/BHLHE41/SUFU/MEF2C/RNF2/EOMES/CFAP53/HOXB3/CELSR2/AXIN2/ACVR2A/DMRT2/BARX1/HOXD3/MEIS1/BMP7/CXXC4/FEZF1/TGFBR2/HOXB6/CLUAP1/GREM1/BTG2/MEGF8/SMAD3/PBX2/NRG3/HHEX/SMAD5/HOXD13/SMO/ALX1/EYA1/HOXC8/TGFBR1/FZD5/ODAD3/RING1/DKK1/SATB2/HOXD10/EMX1/ZBTB16/GLI2/GLI1/NRP1/TBX2/ENG/NRP2/AXIN1/PAX8/PKD1L1/TASOR/HEY2/DMRT3/EDN1/CHSY1/CFAP52/DNAAF1/EPB41L5/TBX5/SYNGAP1/LFNG/DNAI1/TLL2/SFRP1/ETS2/FGFR1/HES6/HNF1B/SOX17/HOXD12/DLL3/HIPK2/ALDH1A2/HOXB5/NODAL/BMP2/HOXD4/HOXD8/MEIS3/POFUT1/BASP1/PCSK6/TGIF1/PSEN1/CYP26B1/LRP5/CITED2/ANKS6/ROBO1/ABI1/LAMA5/MEOX1/HIF1A/TMEM107/IFT172/BBS5/ZEB2/ODAD4/FOXF1/MAFB/ROBO2/HOXB8/DLL4/OTX2/VAX2/TP53/MFNG/FOXA2/LEF1/TBX20/TBX6/TCAP/IRX2/HES7/DAND5/ACD/CRAMP1/DISP1/ZEB1/GDF3/MMP21/WNT7A/MICAL2/UNCX/SNAI1/FGF10/LEFTY2/NOTCH2/HEY1/SKI/HOXB1/LEFTY1/FOXJ1/CC2D2A/COBL/SMAD2/ISL1/PALB2/FST/SSBP3/DZIP1L/DNAAF3/MNS1/DNAH5/TDRD7/ACVR2B/NOTCH1/MESP2/FRS2/TTC8/DNAAF4/C1QA/DNAI2/HOXA2/HES4/XRCC2/FOLR1/BBS7/MOSMO/FOXD1/DBX1/SMAD4/AP1B1/TULP3/ITGAM/RTTN/KMT2A/CRKL/CCDC40/EP300/IFT122/HIPK1/CDON/DNAAF11/RBPJ/FKBP8/KAT2A/CFAP45/TRAF3IP1/TAF10/RNF220/FUT6/BMPR1B/IFT140/PROP1/APLNR/NCLN/BMPR1A/MSX2/MTF2/C2CD3/GDF11/DVL1/ATM/CRB2/PRKDC/POGLUT1/PKD2/NLE1/NOG/BBS4/GRSF1/TSHZ1/CTNNB1/TTC21B",383
"BP","GO:0003002","regionalization","352/10096","440/18860",0.8,1.49445324881141,11.2639205067755,9.60441468785892e-32,1.53214425308069e-28,9.4300187369478e-29,"HES5/WNT2/FGF8/KDM2B/TDRD5/NBL1/HOXA10/HOXA9/IRX3/NKX2-2/SHH/NEUROG1/HOXA3/WNT2B/HOXC11/MDFI/TBR1/FEZF2/DMRTA2/GSX2/HAND2/RARG/NKX2-5/HOXA4/NEUROD1/PAX6/TBXT/LRP2/LHX2/WNT3A/HOXA7/FOXG1/PGAP1/BMP4/EXT1/TBX1/BICC1/HOXC5/DSCAML1/HOXD11/HOXB4/WNT5A/WT1/HOXC9/PLD6/EMX2/SEMA3F/GSC/GLI3/SPRY1/HELT/SIX3/LDB1/ODAD2/DAW1/RELN/HOXA11/FOXB1/DRC1/ACVR1/EN1/DLL1/FOXC2/HES2/NRARP/GATA4/BMPR2/ADGRG1/OSR1/RIPPLY2/DLX2/LRP4/FOXC1/DNAH11/PITX2/CYP26C1/DAAM2/WLS/PCDH8/YY1/FGFR2/DLX1/NKX3-2/HES1/IHH/GBX2/CDX2/WNT3/BHLHE40/NOTO/FGF1/FUZ/CHRD/ENKUR/PAX7/TCF15/IRX1/RNF207/TBX3/HOXC6/HOXB2/LBX1/ALX4/CDX1/MSX1/HEYL/OTX1/GDNF/NTF4/SIX2/HOXC10/FOXN4/MLLT3/TBX18/HOXA5/PRICKLE1/HOXB9/SOSTDC1/VANGL2/ASB2/WNT7B/GPR161/SRF/OVOL2/MYF5/NDRG4/LHX1/HOXB7/SOX1/WNT1/HOXC13/SMARCD3/HAND1/PTCH1/LMX1B/NKD1/HOXD9/NEK8/HHIP/EGR2/ACVRL1/FGF2/NKX2-1/SFRP2/PPP2R3A/PBX3/NCKAP1/PAX2/SP8/HOXC4/HOXA6/HES3/SOX18/ARC/KIF3B/FOXA1/SIX1/SEMA3C/TP63/FOXH1/ASCL1/PLXNA2/MSGN1/BHLHE41/SUFU/MEF2C/RNF2/EOMES/CFAP53/HOXB3/CELSR2/AXIN2/ACVR2A/DMRT2/BARX1/HOXD3/CXXC4/FEZF1/TGFBR2/HOXB6/CLUAP1/GREM1/BTG2/MEGF8/SMAD3/PBX2/HHEX/HOXD13/SMO/ALX1/HOXC8/TGFBR1/FZD5/ODAD3/RING1/DKK1/HOXD10/EMX1/ZBTB16/GLI2/GLI1/NRP1/TBX2/ENG/NRP2/AXIN1/PAX8/PKD1L1/TASOR/HEY2/DMRT3/EDN1/CHSY1/CFAP52/DNAAF1/EPB41L5/LFNG/DNAI1/TLL2/SFRP1/ETS2/FGFR1/HES6/HNF1B/SOX17/DLL3/HIPK2/ALDH1A2/HOXB5/NODAL/BMP2/HOXD4/HOXD8/POFUT1/BASP1/PCSK6/TGIF1/PSEN1/CYP26B1/LRP5/CITED2/ANKS6/ROBO1/ABI1/LAMA5/MEOX1/HIF1A/TMEM107/IFT172/BBS5/ZEB2/ODAD4/FOXF1/MAFB/ROBO2/HOXB8/DLL4/OTX2/VAX2/TP53/FOXA2/LEF1/TBX20/TBX6/TCAP/IRX2/HES7/DAND5/ACD/DISP1/GDF3/MMP21/WNT7A/MICAL2/SNAI1/FGF10/LEFTY2/NOTCH2/HEY1/SKI/HOXB1/LEFTY1/FOXJ1/CC2D2A/COBL/SMAD2/ISL1/PALB2/SSBP3/DZIP1L/DNAAF3/MNS1/DNAH5/TDRD7/ACVR2B/NOTCH1/MESP2/FRS2/DNAAF4/C1QA/DNAI2/HOXA2/HES4/XRCC2/FOLR1/BBS7/MOSMO/FOXD1/DBX1/SMAD4/AP1B1/TULP3/ITGAM/RTTN/KMT2A/CRKL/CCDC40/EP300/IFT122/HIPK1/CDON/DNAAF11/RBPJ/FKBP8/KAT2A/CFAP45/TRAF3IP1/TAF10/RNF220/BMPR1B/IFT140/PROP1/APLNR/NCLN/BMPR1A/MSX2/MTF2/C2CD3/GDF11/DVL1/ATM/CRB2/PRKDC/POGLUT1/PKD2/NLE1/NOG/BBS4/GRSF1/TSHZ1/CTNNB1/TTC21B",352
"BP","GO:0051960","regulation of nervous system development","367/10096","466/18860",0.78755364806867,1.47120263496188,11.0546601156577,1.88300810902517e-30,2.40309494873793e-27,1.4790533167943e-27,"FLRT2/CLSTN1/HES5/WNT2/RASSF10/PAK1/SOX11/NKX2-2/SHH/TTBK1/RND2/FEZF2/DMRTA2/GSX2/RARG/ADGRB2/SLIT1/RTN4RL2/PAX6/ROBO3/LRP2/PARP6/LHX2/TLX2/NTN1/WNT3A/FOXG1/ANXA2/TRAK1/ATXN1/RGMA/CTDSP1/WNT5A/ITPKA/POU4F1/SHOX2/RARB/RHEB/RARA/PITX3/SEMA3F/MDK/GLI3/DRD2/ASCL2/HELT/RELN/DPYSL5/CLCF1/VAX1/CXCR4/NCMAP/DLL1/HES2/BMPR2/AMIGO2/JAM2/SORL1/DLX2/LRP4/GPR37L1/NTRK2/DAAM2/MAP6/ID4/KCTD11/BAIAP2/DLX1/SLITRK1/HES1/KIT/GBX2/WNT3/NF2/BHLHE40/RAPGEF2/SEMA6C/CRABP2/S100A10/NPTN/SPEN/HOOK3/NFATC4/HEYL/GFAP/PLXNB2/HMGB2/CBLN1/TP73/PTN/LPAR3/CX3CL1/MAP1B/IFRD1/SEMA4A/OTP/NEFL/POU4F2/SEMA7A/GRM5/SRF/ISLR2/PARD3/PTPN13/LRRTM1/SMARCD3/MTMR2/STK25/YTHDF2/ATOH1/NR2E1/EGR2/CLSTN2/STAU2/FGF2/ABCC8/SLIT2/LRRN1/THBS2/LYN/CDK18/HES3/TRIM46/SLITRK3/TBC1D24/OXT/ASCL1/NLGN1/SERPINF1/BHLHE41/DAB1/SPP1/AGRN/THY1/HOXB3/AMIGO3/XRCC5/ASIC2/CUX2/NGF/NKX6-1/TMEM98/TIAM1/MYB/BMP7/FEZF1/ULK2/MT3/BTG2/MEGF8/PPP1CC/SMO/RGS14/SHANK3/MACF1/GATA2/PRUNE1/PRKCA/CTNNA1/PAFAH1B1/SEMA4F/SEMA6D/PTPRD/LIMK1/DKK1/SEMA5A/BDNF/CTSC/LINGO2/NRP1/NEURL1/ADNP/EPHB2/IL34/OBSL1/ANAPC2/NF1/MYRF/HEY2/NIN/SLITRK5/S100B/IGF1/METRN/KIAA0319/FLRT1/LPIN1/MAP2/SYNGAP1/ELAPOR2/LIN28A/PLXNB1/TRPV2/ZPR1/MAPT/LIF/LRRTM3/HES6/MME/ITGAX/NAP1L1/DLL3/IL1RAP/LRTM2/IDH2/OLIG2/BMP2/NRXN1/NLGN2/SHTN1/IL1B/ETV5/CHODL/PLXNC1/MAG/PRTG/NUMBL/PSEN1/BCL11A/LRRTM2/NKX6-2/TPBG/NTRK1/ROBO1/PLXND1/HMGA2/SOX10/LIG4/DBN1/GHRL/MAP2K2/TRPC6/HIF1A/VSX2/ZEB2/CERS2/NTRK3/SLITRK6/NUMB/ZNF488/TENM4/ROBO2/VEGFA/MYCN/DLL4/MTOR/IST1/SOX8/VEGFC/TNF/YAP1/EFNB3/TP53/KRAS/SYNDIG1/LEF1/DISC1/SIRT2/PTPRZ1/GBX1/PRKCH/CXCL12/FN1/HES7/CAMK2B/RUFY3/DRAXIN/VSTM5/DCT/CUX1/EEF2K/WNT7A/IGDCC4/EPHA7/RAB21/PTPRS/CLSTN3/TIAM2/HEY1/SKI/AKT1/EIF2AK3/RTN4R/TNFRSF1B/DSCAM/ULK1/ELL3/SLC7A5/CX3CR1/CHD7/ZFYVE27/TRIM11/SKIL/TGFB1/SRRT/NOTCH1/HLTF/TGM2/TLR2/SPINT1/XRCC2/RTN4/CDH1/SEMA4D/NRDC/REST/WDR62/FXR2/E2F1/KHDC3L/PLAG1/LDLR/FZD3/CDON/ZNF335/DCC/MIR142/ADGRB3/ITGB1/DLG5/TRAK2/GPER1/PCM1/RELA/RNF112/DICER1/SMURF1/LRRC15/FSTL4/F2/PTEN/DIP2B/BMPR1A/CUL7/PER2/GOLGA4/TWF2/BRAF/LRRC4B/ST8SIA2/SPART/EPHB3/ZNF365/TNFRSF12A/EFNA5/KIF14/RTN4RL1/SLC30A1/APPL2/LGI4/DHX36/DLG1/DYNLT1/QKI/B2M/NOG/GORASP1/PRMT5/DAG1/SYT4/ASPM/CTNNB1/MAN2A1/RNF6/WASF3/FLRT3/ADGRB1",367
"BP","GO:0043010","camera-type eye development","304/10096","379/18860",0.802110817941952,1.49839639722516,10.5199719659342,6.12181835503078e-28,6.51055382057524e-25,4.00710601449471e-25,"HES5/WNT2/KDM2B/PROM1/BFSP1/FJX1/SOX11/AQP5/SHH/GATA3/WNT2B/FBN1/VSTM4/RARG/CRYGD/VSX1/RAX/NEUROD1/PAX6/NFIB/LHX2/FOXE3/TUB/TGFB2/EPHA2/BMP4/CRYBA2/SPRY2/TFAP2A/WNT5A/WT1/VIM/SOX9/RARA/PITX3/SLC6A3/IRX5/GLI3/SPRY1/KLF4/THRB/DRD2/RBP4/BCAR3/SIX3/CRYBG3/COL4A1/CYP1B1/STAT3/VAX1/CASP2/DLL1/FOXC2/MEGF11/BMPR2/SLC17A7/DLX2/FOXC1/PITX2/SLC17A8/GRHL3/NTRK2/YY1/INHBA/COL8A2/ATP2B4/DLX1/HES1/IHH/CACNA1C/WNT9A/BARHL2/NF2/BCL11B/JAG1/TFAP2B/NECTIN3/HPCA/FOXN4/MTNR1B/SLC38A8/PRICKLE1/FOS/NFIA/POU4F2/WNT7B/SRF/SPRED3/MYF5/ATP8A2/LHX1/SOX1/PPP1R13L/SMARCD3/TULP1/CNGA3/NR2E1/ACVRL1/RPGRIP1/ABI2/FGF2/TWIST1/RAB11FIP4/WNT6/NES/FLT1/PAX2/TSKU/FBN2/CYP1A1/FOXL2/FOXF2/OSR2/LCTL/PFDN5/PRDM1/SERPINF1/CDKN1C/TMOD1/THY1/PLAAT3/WNT9B/WNT16/ACHE/ARHGEF15/MYH15/MEIS1/BMP7/TGFBR2/SMAD3/CRYGN/HSF4/EGFR/TGFBR1/CELF4/CLDN3/PTF1A/FZD5/RING1/SOX4/PDGFRB/PYGO2/CLDN19/NRP1/TBX2/ZNF513/KDR/B9D1/EPHB2/PDGFRA/CRYAB/SAMD11/NF1/ALDH1A3/PDE6B/TH/FOXP2/CNTF/SOX12/SDK2/FBN3/ROM1/CDKN1B/HIPK2/ALDH1A2/HCN1/BAK1/STRA6/TGIF1/PSEN1/LRP5/CITED2/GNAT1/MED1/RCN1/ARHGAP35/BAX/SIX5/MFSD2A/TWSG1/HIF1A/WNT5B/IFT172/LAMC3/PRPH2/VSX2/ZEB2/TSPAN12/NTRK3/TGIF2/SLITRK6/FAT3/VEGFA/LIMK2/GPD2/DLL4/LENEP/VAX2/SOX8/PLAAT1/SLC25A25/MFN2/SP3/RHOJ/MAF/LARGE1/ATOH7/DTNBP1/RPE65/MYOM2/BBS10/JMJD6/TTLL5/ZEB1/BSG/RD3/CALB1/CLIC4/WNT7A/MAB21L2/FGF10/CLN8/NOTCH2/RDH10/RP1L1/SKI/SCAPER/CC2D2A/DSCAM/PDE6A/CHD7/SMARCA4/SDK1/SKIL/ATF4/PRSS56/CRYBB3/MTERF4/TGFB1/TDRD7/TCIRG1/ACVR2B/FAT1/NOTCH1/DIO3/CABP4/FRS2/TTC8/UNC45B/TBC1D20/NR2E3/MERTK/SLC4A5/AQP1/MAB21L1/GRM6/NPHP4/TULP3/LAMB2/CTNS/B3GLCT/IFT122/USH1C/PHACTR4/HIPK1/SLC1A1/CDON/NAGLU/RORB/KRT12/FKBP8/PTPRM/CRYBA1/FZR1/RP1/TRAF3IP1/LAMA1/NECTIN1/BMPR1B/BIRC7/IFT140/RDH13/CRB1/MITF/PER2/ADAMTS9/ELP6/GDF11/CACNA1S/SPRED2/GNAT2/ARSG/CRB2/NRL/CRYGS/DLG1/USP45/MFSD8/BBS4/CTNNB1/MAN2A1/NPHP1/ACTL6A/MIP",304
